player,team,league,age,nation,pos,playing time_min,standard_sot%,standard_g/sh,team success_ppm,performance_gls_per90,performance_ast_per90,performance_g-pk_per90,performance_pk_per90,performance_crdy_per90,performance_crdr_per90,performance_fls_per90,performance_fld_per90,performance_off_per90,performance_crs_per90,performance_int_per90,performance_tklw_per90,standard_sh_per90,standard_sot_per90
Dermane Karim,Troyes,FRA-Ligue 1,22-258,TOG,MF,1461.0,18.75,0.03,1.435,0.061601642710472276,0.12320328542094455,0.061601642710472276,0.0,0.18480492813141686,0.0,1.3552361396303902,2.4640657084188913,0.0,1.0472279260780288,0.6776180698151951,1.0472279260780288,1.2320328542094456,0.18480492813141686
Derrick Köhn,Union Berlin,Unknown,27-218,GHA,"DF,MF",3251.0,49.56666666666666,0.06333333333333334,1.18,0.08305136880959704,0.11073515841279608,0.05536757920639804,0.02768378960319902,0.19378652722239312,0.02768378960319902,1.3011381113503537,0.9966164257151645,0.27683789603199016,4.706244232543832,0.5259920024607814,0.9412488465087665,1.1627191633343585,0.27683789603199016
Derry Scherhant,Freiburg,Unknown,23-304,GER,MF,1749.0,27.03333333333333,0.13,1.6966666666666665,0.30874785591766724,0.051457975986277875,0.30874785591766724,0.0,0.10291595197255575,0.0,1.3379073756432247,2.006861063464837,0.2058319039451115,4.322469982847341,0.411663807890223,0.8747855917667238,2.3156089193825045,0.7718696397941681
Destiny Udogie,Udinese,ITA-Serie A,19,ITA,MF,8445.0,27.52,0.066,1.142,0.05328596802841918,0.09591474245115453,0.05328596802841918,0.0,0.2024866785079929,0.010657193605683837,1.4493783303730017,1.6731793960923624,0.1492007104795737,1.0550621669626998,1.0870337477797514,1.5239786856127886,0.47957371225577267,0.1811722912966252
Devyne Rensch,Roma,ITA-Serie A,22,NED,MF,1653.0,50.0,0.085,2.29,0.054446460980036304,0.27223230490018147,0.054446460980036304,0.0,0.054446460980036304,0.0,0.3811252268602541,1.3611615245009074,0.21778584392014522,1.7967332123411979,1.1978221415607986,1.47005444646098,0.4900181488203267,0.21778584392014522
Diego,Leganés,ESP-La Liga,24,ESP,"FW,MF",1195.0,31.0,0.1,1.14,0.22594142259414227,0.0,0.22594142259414227,0.0,0.1506276150627615,0.0,1.6569037656903767,1.7322175732217573,0.5271966527196653,0.37656903765690375,0.22594142259414227,0.07531380753138076,2.1841004184100417,0.6778242677824268
Diego Carlos,Parma,ITA-Serie A,33-179,BRA,DF,4845.0,12.0,0.026000000000000002,1.372,0.018575851393188854,0.0,0.018575851393188854,0.0,0.2414860681114551,0.0,1.4860681114551082,0.22291021671826627,0.07430340557275542,0.07430340557275542,0.7430340557275541,0.6687306501547987,0.5015479876160991,0.07430340557275542
Diego Coppola,Hellas Verona,ITA-Serie A,20,ITA,DF,7372.0,20.516666666666666,0.05833333333333333,1.4866666666666666,0.048833423765599564,0.024416711882799782,0.048833423765599564,0.0,0.3296256104177971,0.0,1.1842105263157894,0.09766684753119913,0.0,0.03662506782419967,1.4527943570265869,1.1353771025501898,0.37845903418339666,0.12208355941399891
Diego Costa,Wolves,ENG-Premier League,33,ESP,FW,1241.0,50.0,0.04,1.26,0.072522159548751,0.0,0.072522159548751,0.0,0.362610797743755,0.072522159548751,2.103142626913779,0.72522159548751,1.160354552780016,0.43513295729250606,0.072522159548751,0.072522159548751,2.0306204673650283,1.0153102336825142
Diego González,Elche,ESP-La Liga,27,ESP,DF,958.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3757828810020876,0.0,1.5970772442588728,0.4697286012526096,0.0,0.0939457202505219,0.6576200417536534,0.7515657620041752,0.5636743215031316,0.0
Diego Gómez,Brighton,ENG-Premier League,23-167,PAR,MF,2901.0,33.3,0.07666666666666666,1.54,0.1861427094105481,0.06204756980351603,0.1861427094105481,0.0,0.2792140641158221,0.0,1.8924508790072387,0.43433298862461217,0.12409513960703206,1.3029989658738366,0.8996897621509825,2.109617373319545,1.954498448810755,0.6514994829369183
Diego Llorente,Roma,ITA-Serie A,29,ESP,DF,7268.0,31.650000000000002,0.09000000000000001,1.7716666666666667,0.04953219592735278,0.012383048981838195,0.04953219592735278,0.0,0.18574573472757291,0.0,0.9287286736378646,0.7925151348376445,0.0,0.11144744083654375,1.5478811227297742,0.89157952669235,0.4210236653824986,0.16097963676389654
Diego López,Valencia,ESP-La Liga,23,ESP,"MF,FW",7602.0,40.925000000000004,0.16,1.3475000000000001,0.2131018153117601,0.15390686661404893,0.2131018153117601,0.0,0.08287292817679558,0.0,0.8642462509865825,1.2312549329123914,0.2959747434885556,2.202052091554854,0.6156274664561957,0.7340173638516181,1.4798737174427783,0.5327545382794001
Diego Moreira,Milan,ITA-Serie A,22-035,BEL,MF,4932.0,27.475,0.05500000000000001,1.2025,0.10948905109489052,0.23722627737226276,0.10948905109489052,0.0,0.16423357664233576,0.018248175182481754,0.8759124087591241,1.186131386861314,0.20072992700729927,3.521897810218978,1.0401459854014599,1.0036496350364965,1.0766423357664234,0.38321167883211676
Diego Rico,Getafe,ESP-La Liga,32,ESP,DF,8758.0,22.25,0.0,1.4049999999999998,0.0,0.10276318794245262,0.0,0.0,0.2671842886503768,0.010276318794245261,1.222881936515186,1.7778031514044303,0.08221055035396209,4.151632792875086,1.263987211692167,1.5003425439598084,0.5549212148892442,0.12331582553094314
Dilane Bakwa,Lille,FRA-Ligue 1,24-015,FRA,"FW,MF",5402.0,40.58,0.238,1.51,0.18326545723805995,0.2998889300259163,0.18326545723805995,0.0,0.14994446501295816,0.016660496112550906,1.1662347278785634,2.7489818585709,0.13328396890040725,5.931136616068123,0.5831173639392817,0.7497223250647908,1.8159940762680487,0.6497593483894853
Dimitri Foulquier,Valencia,ESP-La Liga,32,FRA,DF,7029.0,11.6,0.0,1.255,0.0,0.0384122919334187,0.0,0.0,0.1792573623559539,0.0,1.17797695262484,1.0243277848911652,0.05121638924455826,2.5224071702944943,0.678617157490397,1.0243277848911652,0.3713188220230474,0.05121638924455826
Dimitri Liénard,Strasbourg,FRA-Ligue 1,34,FRA,"MF,DF",1543.0,15.4,0.0,1.21,0.0,0.0,0.0,0.0,0.23331173039533376,0.0,0.933246921581335,0.8749189889825015,0.17498379779650033,7.232663642255347,0.8749189889825015,2.0414776409591706,0.7582631237848346,0.11665586519766688
Dimitris Giannoulis,Augsburg,Unknown,29,GRE,MF,4538.0,45.4,0.14,1.3,0.059497576024680476,0.17849272807404143,0.059497576024680476,0.0,0.31732040546496254,0.0,0.6544733362714852,0.7933010136624064,0.0991626267078008,4.343323049801675,1.3486117232260908,1.0511238431026884,0.45614808285588365,0.1983252534156016
Dimitris Nikolaou,Spezia,ITA-Serie A,23,GRE,DF,2958.0,30.0,0.1,0.84,0.030425963488843813,0.0,0.030425963488843813,0.0,0.2738336713995943,0.030425963488843813,0.821501014198783,0.6085192697768762,0.0,0.5476673427991886,0.821501014198783,0.973630831643002,0.3042596348884381,0.09127789046653144
Diogo Dalot,Manchester Utd,ENG-Premier League,27-176,POR,DF,10923.0,24.18,0.032,1.542,0.032957978577313925,0.09063444108761329,0.032957978577313925,0.0,0.18950837681955507,0.008239494644328481,1.095852787695688,0.32957978577313923,0.09063444108761329,2.068113155726449,1.145289755561659,1.3265586377368856,0.8651469376544906,0.21422686075254052
Diogo Jota,Liverpool,ENG-Premier League,27,POR,FW,3472.0,35.23333333333333,0.18666666666666668,2.12,0.5961981566820277,0.25921658986175117,0.5961981566820277,0.0,0.1814516129032258,0.025921658986175114,1.788594470046083,1.2960829493087558,0.2073732718894009,0.6480414746543779,0.4665898617511521,0.9331797235023042,3.2920506912442398,1.140552995391705
Diogo Leite,Union Berlin,Unknown,26,POR,DF,9465.0,21.924999999999997,0.015,1.3475,0.009508716323296355,0.028526148969889066,0.009508716323296355,0.0,0.18066561014263074,0.009508716323296355,1.283676703645008,1.1980982567353409,0.04754358161648178,0.22820919175911253,1.606973058637084,0.988906497622821,0.4944532488114105,0.12361331220285263
Dion Drena Beljo,Augsburg,Unknown,21,CRO,"FW,MF",1709.0,44.55,0.18,1.09,0.26331187829139846,0.1053247513165594,0.26331187829139846,0.0,0.2106495026331188,0.0,1.8431831480397893,0.8952603861907548,0.684610883557636,0.4212990052662376,0.1053247513165594,0.31597425394967815,1.6325336454066708,0.7372732592159158
Dion Lopy,Reims,FRA-Ligue 1,20,SEN,MF,3295.0,28.5,0.0,0.855,0.0,0.027314112291350532,0.0,0.0,0.30045523520485584,0.054628224582701064,1.6934749620637328,1.7754172989377843,0.0,0.35508345978755684,1.0106221547799696,1.6661608497723823,1.1198786039453716,0.3277693474962064
Divock Origi,Milan,ITA-Serie A,27,BEL,"FW,MF",1633.0,35.0,0.035,1.115,0.11022657685241886,0.11022657685241886,0.11022657685241886,0.0,0.11022657685241886,0.0,1.4880587875076547,1.3778322106552356,0.6062461726883037,1.3227189222290263,0.11022657685241886,0.5511328842620943,2.3698714023270058,0.8818126148193509
Djaoui Cissé,Rennes,FRA-Ligue 1,21,FRA,MF,2106.0,23.900000000000002,0.023333333333333334,2.1533333333333333,0.042735042735042736,0.0,0.042735042735042736,0.0,0.29914529914529914,0.0,1.8376068376068375,1.0256410256410258,0.0,1.2820512820512822,0.8119658119658119,1.7521367521367521,1.6666666666666665,0.5555555555555556
Djed Spence,Genoa,ITA-Serie A,22,ENG,MF,5287.0,54.96,0.02,1.332,0.017022886324947986,0.03404577264989597,0.017022886324947986,0.0,0.1532059769245319,0.017022886324947986,1.0724418384717231,1.055418952146775,0.1191602042746359,1.5150368829203709,0.8341214299224512,1.259693588046151,0.4936637034234916,0.2383204085492718
Djené,Getafe,ESP-La Liga,34-253,TOG,DF,10800.0,5.5600000000000005,0.0,1.138,0.0,0.008333333333333333,0.0,0.0,0.38333333333333336,0.04166666666666667,1.5083333333333333,1.05,0.025,0.8416666666666667,1.0583333333333333,0.7333333333333333,0.20833333333333331,0.016666666666666666
Djibril Sidibé,Toulouse,FRA-Ligue 1,33,FRA,"MF,DF",4242.0,41.25,0.19,1.3599999999999999,0.06364922206506365,0.1485148514851485,0.042432814710042434,0.021216407355021217,0.042432814710042434,0.0,1.0396039603960396,0.7001414427157001,0.1485148514851485,2.164073550212164,0.8062234794908062,1.4427157001414428,0.2758132956152758,0.1272984441301273
Djibril Sow,Frankfurt,Unknown,25,SUI,MF,8502.0,26.580000000000002,0.11000000000000001,0.9,0.12702893436838392,0.06351446718419196,0.12702893436838392,0.0,0.2858151023288638,0.0,1.397318278052223,1.4714184897671136,0.0529287226534933,0.49752999294283695,1.0691601976005647,0.931545518701482,0.931545518701482,0.30698659139026113
Dodi Lukebakio,Hertha BSC,Unknown,24,BEL,"FW,MF",6794.0,43.55,0.2275,0.765,0.3709155136885487,0.0794818957904033,0.2914336178981454,0.0794818957904033,0.1457168089490727,0.013246982631733883,1.3114512805416545,1.8413305858110096,0.6358551663232264,3.1660288489843977,0.34442154842508094,0.3709155136885487,2.6758904916102444,1.112746541065646
Dodô,Fiorentina,ITA-Serie A,27-297,BRA,DF,9193.0,24.919999999999998,0.026000000000000002,1.198,0.019580115305123463,0.09790057652561733,0.019580115305123463,0.0,0.19580115305123466,0.009790057652561732,0.7929946698575003,1.5957793973675625,0.048950288262808665,3.681061677363211,0.9398455346459262,0.7146742086370064,0.6461438050690743,0.14685086478842596
Domagoj Bradarić,Hellas Verona,ITA-Serie A,25,CRO,MF,8898.0,27.925,0.0275,0.745,0.010114632501685771,0.07080242751180041,0.010114632501685771,0.0,0.18206338503034392,0.0,0.6068779501011463,0.7889413351314901,0.09103169251517196,3.3985165205664196,0.7687120701281186,0.9204315576534053,0.4855023600809171,0.14160485502360082
Domenico Berardi,Sassuolo,ITA-Serie A,32-040,ITA,"FW,MF",5327.0,51.775,0.1925,1.3775,0.5068518866153557,0.23653088042049936,0.2703210061948564,0.23653088042049936,0.25342594330767787,0.016895062887178524,1.5543457856204241,1.9260371691383518,0.4054815092922846,3.700018772292097,0.9461235216819974,0.6251173268256054,3.0073211939177775,1.2671297165383895
Domingos Duarte,Getafe,ESP-La Liga,30,POR,DF,8346.0,22.275,0.10250000000000001,1.205,0.021567217828900073,0.03235082674335011,0.021567217828900073,0.0,0.3342918763479511,0.05391804457225018,1.0352264557872035,0.7117181883537024,0.05391804457225018,0.021567217828900073,1.0675772825305536,0.603882099209202,0.3558590941768512,0.09705248023005032
Dominic Calvert-Lewin,Leeds United,ENG-Premier League,29-178,ENG,FW,7918.0,42.28,0.11600000000000002,1.254,0.30689568072745643,0.05683253346804749,0.22733013387218995,0.07956554685526648,0.13639808032331396,0.0,1.5003788835564535,1.2389492296034352,1.1366506693609497,0.2727961606466279,0.21596362717858045,0.21596362717858045,2.6483960596110125,1.1139176559737307
Dominic Solanke,Tottenham,ENG-Premier League,28-361,ENG,FW,9433.0,40.94,0.11000000000000001,0.9,0.3530160076327785,0.1240326513304357,0.3243930880949857,0.028622919537792852,0.057245839075585704,0.0,1.240326513304357,1.3834411109933213,0.34347503445351424,0.23852432948160712,0.16219654404749284,0.4198028198876285,2.5569808120428283,1.00180218382275
Dominick Drexler,Schalke 04,Unknown,32,GER,MF,1366.0,37.5,0.25,0.89,0.2635431918008785,0.19765739385065886,0.2635431918008785,0.0,0.19765739385065886,0.06588579795021962,1.7130307467057102,1.581259150805271,0.13177159590043924,2.964860907759883,0.527086383601757,1.1859443631039532,1.054172767203514,0.3953147877013177
Dominik Kohr,Mainz 05,Unknown,32-222,GER,DF,9188.0,42.739999999999995,0.08,1.26,0.0783630822812364,0.0,0.0783630822812364,0.0,0.4701784936874184,0.0391815411406182,1.7435785807575097,1.3713539399216368,0.02938615585546365,0.5779277318241184,1.5770570309098826,1.5476708750544188,0.910970831519373,0.24488463212886374
Dominik Szoboszlai,RB Leipzig,Unknown,21,HUN,"MF,FW",10540.0,36.879999999999995,0.086,1.89,0.18785578747628082,0.19639468690702086,0.17077798861480076,0.017077798861480076,0.17077798861480076,0.025616698292220113,1.2296015180265654,1.0588235294117647,0.10246679316888045,4.277988614800758,0.5977229601518027,0.896584440227704,2.27988614800759,0.8026565464895636
Dominique Heintz,Köln,Unknown,31,GER,DF,1745.0,8.333333333333334,0.0,1.14,0.0,0.0,0.0,0.0,0.051575931232091685,0.0,1.0315186246418337,0.6189111747851003,0.051575931232091685,1.5472779369627507,0.8767908309455588,0.670487106017192,0.20630372492836674,0.051575931232091685
Donny van de Beek,Frankfurt,Unknown,26,NED,"MF,FW",1989.0,15.559999999999999,0.022,1.066,0.09049773755656107,0.09049773755656107,0.09049773755656107,0.0,0.2714932126696833,0.0,1.493212669683258,0.497737556561086,0.4524886877828055,0.8144796380090499,0.6787330316742082,0.995475113122172,1.0859728506787332,0.2714932126696833
Donyell Malen,Dortmund,Unknown,25,NED,MF,6724.0,45.57142857142857,0.20142857142857146,2.0585714285714287,0.6826293872694824,0.1338488994646044,0.6424747174301011,0.04015466983938132,0.10707911957168352,0.0,0.5755502676977989,1.3518738845925045,0.4149315883402736,1.8872694824509222,0.18738845925044614,0.3078524687685901,3.734384295062463,1.699881023200476
Douglas,Nantes,FRA-Ligue 1,27,BRA,MF,4079.0,36.5,0.055,1.0,0.08825692571708751,0.04412846285854376,0.08825692571708751,0.0,0.3309634714390782,0.0,1.9857808286344694,1.323853885756313,0.0,0.6839911743074283,1.279725422897769,1.7872027457710222,1.1473400343221378,0.4412846285854376
Douglas Luiz,Juventus,ITA-Serie A,28-124,BRA,MF,7611.0,33.733333333333334,0.09000000000000001,1.5316666666666665,0.1891998423334647,0.130074891604257,0.14189988175009854,0.04729996058336618,0.27197477335435555,0.011824990145841544,1.5963736696886086,1.3125739061884116,0.02364998029168309,3.6302719747733545,0.9932991722506899,1.194324004729996,1.3125739061884116,0.4493496255419787
Duje Ćaleta-Car,Lyon,FRA-Ligue 1,27,CRO,DF,6681.0,17.3,0.074,1.6800000000000002,0.04041311180960934,0.0,0.04041311180960934,0.0,0.24247867085765606,0.026942074539739562,1.1046250561293218,0.3098338572070049,0.04041311180960934,0.04041311180960934,1.0237988325101033,0.6466097889537494,0.48495734171531213,0.09429726088908846
Duván Zapata,Torino,ITA-Serie A,35-162,COL,FW,6080.0,34.93333333333333,0.09999999999999999,1.2366666666666666,0.31085526315789475,0.10361842105263157,0.31085526315789475,0.0,0.05921052631578947,0.0,1.40625,2.0723684210526314,0.5773026315789473,1.435855263157895,0.20723684210526314,0.28125,2.9605263157894735,1.0953947368421053
Dušan Vlahović,Juventus,ITA-Serie A,25,SRB,FW,6984.0,35.9,0.14250000000000002,1.83,0.5541237113402062,0.14175257731958762,0.4381443298969072,0.11597938144329897,0.15463917525773196,0.012886597938144331,1.1082474226804124,1.2371134020618557,0.7216494845360824,0.37371134020618557,0.10309278350515465,0.2061855670103093,3.917525773195876,1.4046391752577319
Dwight McNeil,Crystal Palace,ENG-Premier League,26-292,ENG,MF,8014.0,24.28,0.074,1.016,0.15722485650112303,0.17968555028699776,0.15722485650112303,0.0,0.10107312203643624,0.0,0.6513601197903669,0.8871974045420514,0.08984277514349888,6.401297728974295,0.7299725480409284,1.0107312203643624,1.7070127277264786,0.5053656101821812
Dylan Batubinsika,Saint-Étienne,FRA-Ligue 1,28,COD,DF,2016.0,28.6,0.14,0.76,0.04464285714285714,0.0,0.04464285714285714,0.0,0.13392857142857142,0.04464285714285714,1.0714285714285714,0.5803571428571428,0.0,0.04464285714285714,1.830357142857143,0.5803571428571428,0.3125,0.08928571428571427
Dylan Bronn,Salernitana,ITA-Serie A,28,TUN,DF,1735.0,6.25,0.0,1.085,0.0,0.0,0.0,0.0,0.25936599423631124,0.05187319884726225,1.4524495677233429,0.622478386167147,0.0,0.3631123919308357,1.037463976945245,0.9337175792507204,0.4668587896253602,0.05187319884726225
Dávid Hancko,Atlético Madrid,ESP-La Liga,28-271,SVK,DF,2792.0,11.9,0.0,1.825,0.0,0.09670487106017192,0.0,0.0,0.09670487106017192,0.0,0.5157593123209169,0.22564469914040117,0.06446991404011461,0.9670487106017192,0.8703438395415473,0.9992836676217766,0.7736389684813754,0.16117478510028654
Désiré Doué,Paris SG,FRA-Ligue 1,21-099,FRA,FW,6016.0,33.7,0.098,1.2200000000000002,0.2992021276595745,0.22440159574468085,0.2992021276595745,0.0,0.1346409574468085,0.0,1.8999335106382977,2.453457446808511,0.14960106382978725,3.6053856382978724,0.8078457446808511,1.4212101063829787,2.632978723404255,0.9125664893617021
Dženan Pejčinović,Stuttgart,Unknown,21-207,GER,"MF,FW",1660.0,14.850000000000001,0.04,0.77,0.4337349397590362,0.0,0.4337349397590362,0.0,0.10843373493975905,0.0,1.3012048192771084,0.3795180722891566,0.27108433734939763,0.27108433734939763,0.27108433734939763,0.5963855421686747,3.253012048192771,1.3012048192771084
Ebenezer Akinsanmiro,Monza,ITA-Serie A,21-289,NGA,MF,1586.0,7.7,0.0,1.3333333333333333,0.0,0.11349306431273644,0.0,0.0,0.11349306431273644,0.0,1.9861286254728878,1.8726355611601513,0.05674653215636822,0.5674653215636822,1.6456494325346782,1.4754098360655739,0.7377049180327869,0.17023959646910466
Eberechi Eze,Arsenal,ENG-Premier League,28-073,ENG,"FW,MF",9234.0,28.333333333333332,0.07833333333333334,1.7216666666666667,0.3508771929824561,0.17543859649122806,0.3216374269005848,0.029239766081871343,0.07797270955165692,0.0,0.8089668615984406,1.9298245614035086,0.2436647173489279,3.0116959064327484,0.4093567251461988,0.7407407407407408,3.10916179337232,1.0526315789473684
Eddie Nketiah,Crystal Palace,ENG-Premier League,27-103,ENG,"MF,FW",3795.0,38.58,0.08600000000000001,1.614,0.3320158102766798,0.11857707509881424,0.3320158102766798,0.0,0.3320158102766798,0.023715415019762844,2.2292490118577075,2.134387351778656,0.5928853754940712,0.3557312252964427,0.23715415019762848,0.8063241106719367,3.3438735177865615,1.1857707509881423
Edimilson Fernandes,Mainz 05,Unknown,27,SUI,DF,4832.0,13.333333333333334,0.0,1.2766666666666666,0.0,0.11175496688741722,0.0,0.0,0.16763245033112584,0.0,0.8567880794701986,0.5215231788079471,0.037251655629139076,2.644867549668874,1.843956953642384,0.8754139072847682,0.7450331125827815,0.09312913907284769
